author,comment,date,url,product,stars,price,currency,weight
Владимир,"Картошка вся зеленая, прям вся",14 мая 2025  · Карта: xxx15,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
ЕЛЕНА АЛЕКСЕЕВНА,Очень много зеленой картошки (,14 мая 2025  · Карта: xxx97,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Екатерина,Половина зелёной и поврежденной,13 мая 2025  · Карта: xxx81,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Елена,Хорошая картошка. Ровненькая.,13 мая 2025  · Карта: xxx77,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",4,410,руб,/шт
Кристина,Картошка зелёная,13 мая 2025  · Карта: xxx07,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
СВЕТЛАНА,"Очень вкусная картошка. Белая, рассыпчатая.",13 мая 2025  · Карта: xxx26,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
ЛЮДМИЛА,"Картофель зелёной,огромный,похож на Египет.",13 мая 2025  · Карта: xxx22,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Анастасия,Очень мелкий картофель и битый как будто,13 мая 2025  · Карта: xxx46,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Елена,Картофель зелёный! Отказ! Как может сборщик положить такой продукт покупателю!!!,13 мая 2025  · Карта: xxx01,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
АЛЕКСАНДРА,"Много порченной картошки, лопнувшей, подгнившей",13 мая 2025  · Карта: xxx62,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Елена,Ужасный картофель как будто камень в супе лежит,13 мая 2025  · Карта: xxx55,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Ирина,"Картофель в упаковке либо не дозрел - либо перезрелый
Нормального состояния нет",13 мая 2025  · Карта: xxx35,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
ТАТЬЯНА,Картофель подмороженный...,13 мая 2025  · Карта: xxx41,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Лилия,Картофель зелёный попадается. Мороженный. После варки сладкий и какой-то безвкусный,12 мая 2025  · Карта: xxx99,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Михаил,"Вся картошка зеленая((((( и да, это Египет.",12 мая 2025  · Карта: xxx09,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Алена,Привезли египетский. Больше не поведусь,12 мая 2025  · Карта: xxx34,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Илья,"Для меня главное, что еще ни разу не попадалась зелёная картошка",12 мая 2025  · Карта: xxx26,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Виктория,"Раньше всегда покупала этот картофель и все было хорошо, в этот раз почти весь был зеленый (солонин вроде выработался) пришлось выкинуть, жду следующую партию, может будет лучше",12 мая 2025  · Карта: xxx04,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Дина,Хороший,12 мая 2025  · Карта: xxx58,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Алёна,"Картофель весь в прожилках, после варки-водянистый и невкусный.",12 мая 2025  · Карта: xxx90,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
ЮЛИЯ,"Позеленела, лежала на свету",11 мая 2025  · Карта: xxx93,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Алёна,"Вы цену видели? За такой картофель, гнилой и зеленый ещё и цену подняли.",11 мая 2025  · Карта: xxx36,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Ольга,"Сколько раз беру мытый картофель,постоянно в фасовке будут больные клубни. Не стала ставить 3 звезды,т.к. есть и хорошие клубни.",11 мая 2025  · Карта: xxx97,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",4,410,руб,/шт
Елена,Много зеленой,11 мая 2025  · Карта: xxx86,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
МАРИНА,много испорченной картошки в упакрвке,11 мая 2025  · Карта: xxx12,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Алёна,Много битого картофеля,11 мая 2025  · Карта: xxx28,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
ЕЛЕНА,Не очень,10 мая 2025  · Карта: xxx76,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
АННА АНАТОЛЬЕВНА,Безвкусный,10 мая 2025  · Карта: xxx51,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Светлана,Безвкусный.,09 мая 2025  · Карта: xxx40,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",4,410,руб,/шт
Елена,"Картофель больше половины зелёный, весь в порезах, 4 штуки с гнилью внутри!!!! За такую цену он должен быть идеальным!!! Почти весь в помойку!!!!!!! Фото не загружаются!!!",09 мая 2025  · Карта: xxx37,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Наталья,Вкусный белый рассыпчатый картофель.Я его варю в мундире 30 минут.Даю ему остыть и нарезаю кружочками и обжариваю в масле со специями и солью.С селёдочкой и соленым огурчиком очень вкусно 👍🏻,09 мая 2025  · Карта: xxx46,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Виктория,Привезли зеленую картошку,09 мая 2025  · Карта: xxx86,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Елена,"Половина картошки зеленая!!! При чем уже не первый раз. Сфоткать не догадалась, выкинула….",09 мая 2025  · Карта: xxx64,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Елия,"Привезли зеленый картофель, то есть с ядом, солонином. Возврат отказались оформлять. ///Upd: возврат все же оформили.",09 мая 2025  · Карта: xxx02,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
ИРИНА,Картофель гнилой,09 мая 2025  · Карта: xxx77,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Екатерина,"Внутри чёрные дыры, видно, что портится",09 мая 2025  · Карта: xxx78,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
ЛЮДМИЛА,"Хороший, но дорогой.",09 мая 2025  · Карта: xxx88,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",4,410,руб,/шт
ОЛЬГА АЛЕКСАНДРОВНА,"Жаль, но картофель оказался плохим. Больше половины зелёные, также подгнившее имеют множество порезов. Хотелось бы не так много, но лучшего качества. В итоге половина на выброс, что по цене совершенно не выгодно.",08 мая 2025  · Карта: xxx77,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
ТАТЬЯНА,"Картошку в этот раз невозможно есть, как будто перемороженная, белая, бесвкусная абсолютно.",08 мая 2025  · Карта: xxx21,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
ЛИЛИЯ,"Почему, производителя узнаешь только, когда доставляют картофель? А он Египетский! Рассчитывала на белорусский! И так с большинством овощей и фруктов! Картофель обычный, есть и зеленые клубни, и корявые",08 мая 2025  · Карта: xxx87,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Элен,Зеленый,08 мая 2025  · Карта: xxx71,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Олег Вячеславович,Неплохая. Но куча зеленной и резаной лапатой картошки.,07 мая 2025  · Карта: xxx62,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
АЛЁНА,"Отвратительный картофель, весь в порезах, дырках, больше половины картофелин - зелёные. Из всей пачки отобрала себе только 5 шт приемлемых - которые ещё нужно обрезать от зелени и повреждений (для остальных картофелин даже обрезка бессмысленна, т.к. они целиком либо побитые, либо зелёные, либо и то и другое)",07 мая 2025  · Карта: xxx88,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Нина,Водянистая и много плохой,07 мая 2025  · Карта: xxx76,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Ольга,"Вкусвилл что с ценой??? Каждая третья картошка порезанная и проколотая, за такую цену это жесть🤦🏻‍♀️",07 мая 2025  · Карта: xxx30,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Андрей,"вводят в заблуждение, продают египетский картофель под своим брендом. ужасная картошка.",07 мая 2025  · Карта: xxx90,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Прокошев Александр Александрович,"Несколько порченых внутри, некоторые позеленели и пару штук порезаны лопатой",06 мая 2025  · Карта: xxx59,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Светлана,Картофель не вкусный и не очень хорошего качества .Цена не соответствует качеству.,06 мая 2025  · Карта: xxx47,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Наталия,гниль сплошная! отправила фото в поддержку,06 мая 2025  · Карта: xxx08,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Наталья,По З. Ц хорошо. А по обычной цене ооочень дорого.,06 мая 2025  · Карта: xxx03,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
НАТАЛЬЯ,"Так себе. Ни пюре не сварить, ни картошку пожарить. Безвкусный, водянистый.",06 мая 2025  · Карта: xxx87,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Татьяна,"От почищенной картошки 30% темной, в порезах",06 мая 2025  · Карта: xxx23,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Ксения,"Весь зеленый, проростки!",05 мая 2025  · Карта: xxx91,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Мария,"Любимый картофель, но цена стала космос!",05 мая 2025  · Карта: xxx47,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Татьяна,"Чистые клубни, без повреждений.",05 мая 2025  · Карта: xxx31,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Евгения,Сказали решили проблему с картошкой!!!снова одни слова!!!!зелень и испорченный картофель,05 мая 2025  · Карта: xxx98,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
ЛЮБОВЬ АЛЕКСАНДРОВНА,Много позеленевших клубней.,05 мая 2025  · Карта: xxx56,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Анжелика,"Привезти картофель гнилой , и после варки все равно жесткий , комочки остаються когда хочешь сделать пюре . Не вкусный совсем , как трава .",05 мая 2025  · Карта: xxx69,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Ольга,Шикарная и очень вкусная.,05 мая 2025  · Карта: xxx76,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
ЕЛЕНА АЛЕКСАНДРОВНА,Половину картофеля зеленого,05 мая 2025  · Карта: xxx82,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Ольга,"По вкусу хороший. При варке не сереет; беленький, приятный. Хорошо промыт. Но попадаются надрезанные картофелины.",04 мая 2025  · Карта: xxx09,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",4,410,руб,/шт
Тамара,"Прекрасный картофель. Сразу хочется, приготовить",04 мая 2025  · Карта: xxx82,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Неизвестно,"Много зеленой, размеры на любой вкус в одной упаковке.",04 мая 2025  · Карта: xxx21,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
НАТАЛЬЯ,"Раньше мы всегда брали этот картофель и он был хорошего качества и калибровки, Сейчас же цена поднялась вдвое а качество упало. Картофель изрезан и много картофель уже поражено грибком.",04 мая 2025  · Карта: xxx59,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Olga,Плохое качество,04 мая 2025  · Карта: xxx77,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Юлия,Зеленый и проросший,03 мая 2025  · Карта: xxx94,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
Аделина,Картофель сам плотный местами попадаются черно-фиолетовые пятна давольно глубокие пол картофеля приходится срезать,03 мая 2025  · Карта: xxx24,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",3,410,руб,/шт
АННА,"Раньше был другой сорт.Картошка белая ,безвкусная,половина гнилая.",03 мая 2025  · Карта: xxx05,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Кристина,Весь зеленый и с повреждениями,02 мая 2025  · Карта: xxx74,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Ольга,"Привезли отвратительный картофель, весь в рубцах, каких-то испорченных рытвинах, пробитый видимо лопатой, вообщем жесть! Не могу понять, почему постоянно был супер картофель сейчас несусветная *******?!🤮",02 мая 2025  · Карта: xxx63,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Сергей Леонидович,Самая отвратительная картошка вкусвилл! Безвкусная и очень водянистая.,02 мая 2025  · Карта: xxx08,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Дарья,"Единственный + , что картофель чистый. Остальное всё минус.1) Упаковка ( сетка) была порвана, грубо разорвана. 2) Он мёрзлый. Сверху мягкий, внутри хрустит при разрезе. Ещё даже не отошёл до конца от холодильника, где было его хранение. Полежит день и вообще поплывёт после окончательной разморозки 🤦‍♀️",02 мая 2025  · Карта: xxx71,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
МАРГАРИТА ГЕННАДЬЕВНА,иногда зеленоватый-нарушены условия хранегия,02 мая 2025  · Карта: xxx92,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",4,410,руб,/шт
Александра,Прекрасный картофель,02 мая 2025  · Карта: xxx95,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Юлия,Сладкий перемороженный будто уже 3 покупку,02 мая 2025  · Карта: xxx14,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Анастасия,Зеленая (((((,01 мая 2025  · Карта: xxx29,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Ольга,Хороший,01 мая 2025  · Карта: xxx98,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Ирина,Очень понравился данный картофель. Партия изумительная.,01 мая 2025  · Карта: xxx00,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
ТАТЬЯНА,"Картофель частично зеленый, весь водинистый, как будто был переморожен.. Хуже картофеля я давно уже не пробовала.",01 мая 2025  · Карта: xxx08,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Саша,"Очень вкусный картофель! Пюре просто обалденное: крахмалистое, желтое, вкус тот самый!",01 мая 2025  · Карта: xxx85,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Мариам,Рекомендую,01 мая 2025  · Карта: xxx82,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Надежда,"Ужасный картофель, весь зеленой и в дефектах",30 апр 2025  · Карта: xxx46,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Лика,"Ужасная картошка! Гнилая, изрезанная, плесневелая! Свою цену точно не оправдывает, на корм скоту разве что подойдёт.",30 апр 2025  · Карта: xxx40,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Виктория,"Плохой картофель, цена не оправдана, гнилая и зеленая",30 апр 2025  · Карта: xxx53,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",2,410,руб,/шт
Евгения,"Нам попалась хорошая, вкусная.. Брала по зц, по полной стоимости не возьму, это слишком как-то)",30 апр 2025  · Карта: xxx37,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Вера,"Отличный картофель, чистый, вкусный",30 апр 2025  · Карта: xxx40,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Наталья,"Картошка попадается зелёная. Почему именно с картофелем проблемы всегда, Вкусвилл? Неужели в нашей стране с ней проблема? С чем это связано? И почему такая космическая цена на то, что всегда росло в родной земле???",29 апр 2025  · Карта: xxx08,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",4,410,руб,/шт
Софа,"Недавно заказала картофель,привезли с дюжиной гнилой картошки уже ,писала в поддержку ,вернули баллами стоимость ,а всегда брала и было хорошо все,бред какой то,куда катиться позиция-вкусвилл это свежесть и качество ?за такой ценник ,картошечка извольте свежую, вкусную!",29 апр 2025  · Карта: xxx25,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Алла,"Картофель пришел отличный, чистый и крупный.",29 апр 2025  · Карта: xxx09,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
Елена,Вкусный,29 апр 2025  · Карта: xxx90,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",5,410,руб,/шт
ЭЛЕОНОРА,"Пророс через неделю , весь в каких-то болячках",29 апр 2025  · Карта: xxx82,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
Васятка,"Сварил его в мундире - какой то водянистый, невкусный. Остаток думаю вообще выкинуть.",29 апр 2025  · Карта: xxx67,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
ЕЛЕНА АЛЕКСАНДРОВНА,"Зелёный, на среде белая плесень.",28 апр 2025  · Карта: xxx82,https://vkusvill.ru/goods/kartofel-mytyy-fasovannyy-2-5-kg-18941.html,"Картофель мытый фасованный, 2,5 кг",1,410,руб,/шт
