author,comment,date,url,product,stars,price,currency,weight
ВАЛЕРИЯ,1/3 каждого апельсина была сухая и не съедобная,08 мая 2025  · Карта: xxx73,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Покупатель,"Вкусные, сладкие .",08 мая 2025  · Карта: xxx48,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
ЛЮДМИЛА ВАЛЕНТИНОВНА,"Очень вкусные: сочные, сладкие",07 мая 2025  · Карта: xxx37,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
ВСЕВОЛОД,Сухие,07 мая 2025  · Карта: xxx80,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Алексей,"Сладкие, сочные, но очень жесткие прожилки, которые не жуются. Хороши только на сок.",06 мая 2025  · Карта: xxx20,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
Barkovskay Natalya,"Мелкие, жухлые и из трех один гнилой.. в каком месте это отборный товар-крупные, я не знаю. До этого привозили отличные. Теперь подсовывают не пойми что по повышенной цене.",06 мая 2025  · Карта: xxx78,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
ЮЛИЯ,Сухой и не вкусный апельсин.,05 мая 2025  · Карта: xxx54,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
АЛЕКСАНДР,Нам попались сухие через раз!,05 мая 2025  · Карта: xxx06,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
Алевтина,"Крупные, просто огромные, толстокожие, но вкусные!
Спасибо!
К покупке рекомендую!",05 мая 2025  · Карта: xxx47,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Наталья,"Апельсины неплохие по вкусу,но немного суховаты....видимо от долгого хранения...скоро уже новый крожай",05 мая 2025  · Карта: xxx20,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
ИРИНА,"Больше половины веса-корка!Самый толстокожий апельсин...Чистится трудно,льется сок.Да и вкус не соответствует описанию.Остался один, фото корки смогу прислать завтра,сегодня есть его совсем не хочу!Пришлю фото целого,если хотите...",05 мая 2025  · Карта: xxx78,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
ГАЛИНА,"Сладкие и сочные апельсины, мне понравились.",04 мая 2025  · Карта: xxx23,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Татьяна,Кислые,04 мая 2025  · Карта: xxx75,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
Ирина,"Вкуса почти нет, с одной стороны высохший. Толщина кожуры около 1 сантиметра!!! Из огромного апельсина остается маленькая мандаринка 😆",04 мая 2025  · Карта: xxx23,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
ТАТЬЯНА МИХАЙЛОВНА,"Вкусные, кожица не тонкая, средней сочности",04 мая 2025  · Карта: xxx09,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Анастасия,Топчик) сочные и сладкие,03 мая 2025  · Карта: xxx05,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Татьяна,"Бывают суховаты по краям, но все равно самые вкусные из ассортимента ВВ пока",03 мая 2025  · Карта: xxx71,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Светлана,Всегда сладкие. Косточек нет совсем!,03 мая 2025  · Карта: xxx44,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
АНАСТАСИЯ,"Отличные апельсины. Большие, сочные, сладкие, всем советую!",03 мая 2025  · Карта: xxx48,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
ИРИНА,Апельсины сухие((,02 мая 2025  · Карта: xxx30,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
Алла Земскова,"Сладкие, вкусные.",01 мая 2025  · Карта: xxx26,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Евгения,Совершенно сухой апельсин . Все таки цена должна соответствовать хотя бы длительности хранения продукта,01 мая 2025  · Карта: xxx97,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Надежда,"Понравились, очень любим цитрусовые.",01 мая 2025  · Карта: xxx53,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Оксана,"Толстая кожа, и 2 апельсина на килограмм — гигантские.",01 мая 2025  · Карта: xxx04,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
Елена,"Сочные, вкусные. Рекомендую.",01 мая 2025  · Карта: xxx33,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Луиза,Очень вкусные,01 мая 2025  · Карта: xxx60,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Оксана,Половина была сухих внутри. Те что не высохли были сочные. Но цена слишком высокая за такое качество,30 апр 2025  · Карта: xxx19,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Евгения,"Вообще хорошие апельсины.с
Сладкие и сочные. Удивительно что такой рейтинг...",28 апр 2025  · Карта: xxx19,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Дмитрий,"Сочный, сладкий, большой)",28 апр 2025  · Карта: xxx39,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
ЛИЛЯ,"Вкусные сочные сладкие апельсины, буду снова покупать",27 апр 2025  · Карта: xxx37,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Александр,"С этими апельсинами, Сезон крупных апельсинов, предлагаю считать Закрытым. Сухие на половину, брать не рекомендую",27 апр 2025  · Карта: xxx25,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
НАТАЛЬЯ ВЛАДИМИРОВНА,"Разочарована, не так обидно, потому что куплены по ЗЦ. Не особо сладкие, уже суховаты. Но из апельсина весом 473 гр, кожура весит 205 гр, так что очищенный апельсин своим размером не радует, достаточно стандартный) платить 40% стоимости за кожуру со всеми не выгодно. Есть более вкусные апельсины, например, навелины или хатайские",27 апр 2025  · Карта: xxx15,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Наталья,"Хорошие, большущие и сочные апельсины, которым незаслуженно занизили оценку",27 апр 2025  · Карта: xxx08,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Людмила,Ооочень толстая кожура и сухие внутри,26 апр 2025  · Карта: xxx45,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
ГАЛИНА,"Апельсины крупные уже некоторое время у меня "" Любимый продукт"" и никаких замечаний к ним не было. Но сегодня привезли, что-то явно другое. Не крупные, но главное странные на вкус, горят губы и язык. Надеюсь, что просто перепутали. Будьте внимательнее.",25 апр 2025  · Карта: xxx97,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
ЕЛЕНА,"Никакущие!! Сухие, серединка немного сочная, но на вкус никакая! Просто никакая- ни сладкая, ни кислая, никакого вкуса и аромата!!! Выкинула в мусор, это просто ужас",25 апр 2025  · Карта: xxx76,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Наталья,Апельсины вкусные и сладкие. Рекомендую,24 апр 2025  · Карта: xxx26,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Sve,"Сочные и сладкие, не слишком толстая кожура) пришлись по вкусу)",23 апр 2025  · Карта: xxx93,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Оксана,"Хорошие, сладкие",23 апр 2025  · Карта: xxx26,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Мария,Очень вкусные апельсины! Дорого наверное. Зато реально вкусно. Большие сочные и очень сладкие.,22 апр 2025  · Карта: xxx54,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
ВАЛЕНТИНА,Диаметр привезенных апельсин 6 см. Это смешно.,22 апр 2025  · Карта: xxx99,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Светлана,Очень вкусные апельсины.,22 апр 2025  · Карта: xxx33,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Елена,Попались испорченные апельсины внутри(,22 апр 2025  · Карта: xxx54,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Наталия,"Очень вкусные, сладкие апельсины, но если брать в магазине, попадаются суховатые, а по доставке хорошие. Чтобы очистить за несколько секунд-Удобнее сначала срезать макушку и дно, и надрезать шкуру вдоль по двум меридианам.",21 апр 2025  · Карта: xxx89,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
ИРИНА,"Четыре апельсина , ужас, просто на выброс!
Не рекомендую к покупке... Мягкие, без аромата, гнилые...",21 апр 2025  · Карта: xxx64,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
Лидия,Вкусные сочные апельсины!,20 апр 2025  · Карта: xxx33,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Дария,"Апельсины никакущие. Рассыпаются на волокна, на вкус пресные и с неприятным привкусом",20 апр 2025  · Карта: xxx79,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Елена,"Апельсины нам понравились,сочные,сладкие",19 апр 2025  · Карта: xxx18,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
МАРИЯ,"Не могу остановится , очень вкусные апельсины , заказываю 6ой раз",18 апр 2025  · Карта: xxx58,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Ольга,Понравились . В меру сладкие и язык от них не болит,18 апр 2025  · Карта: xxx04,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Светлана,"Апельсины пришли в состоянии 2хмесячнкго прибывания в магазине., кожура сухая и прочее. Когда такой продукт лежит забытый в холодильнике или на балконе. Вывод: ребята со вкуса вилл очень хорошо проделывают манипуляции, замены просроченных продуктов и прочее. Понятно, что жить всё хотят. Но мне так не надо. Полный обман!",17 апр 2025  · Карта: xxx59,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
ОКСАНА,"Невкусные, несладкие",17 апр 2025  · Карта: xxx38,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
Алевтина,"По з/ц апельсин - то, что надо!",17 апр 2025  · Карта: xxx47,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Анастасия,"Очень понравились!Сочные,крупные.",17 апр 2025  · Карта: xxx98,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Ольга,Совсем не крупные и уже сухие,16 апр 2025  · Карта: xxx76,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
Полина,Из 4-х ожин сухой совсем.. но по зелёному ценнику норм,15 апр 2025  · Карта: xxx83,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
Юлия Валерьевна Суворова,Попался сочный.вкусный.огромный размер.не ошиблась,15 апр 2025  · Карта: xxx42,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Екатерина,"Сухой (совсем нет сока, как картошка), безвкусный, выбросили, есть невозможно! Наверное сначала не дозрел, а потом высох! Даже апельсином не пахнет!",15 апр 2025  · Карта: xxx90,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Светлана,"Положили гнилой апельсин, не приятно",14 апр 2025  · Карта: xxx69,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Марина,"Апельсины хоть и сочные,но абсолютно бесвкусные.",14 апр 2025  · Карта: xxx71,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Лариса,"Прекрасные идеальные апельсины. Сочные, сладкие. Буду брать ещё обязательно",13 апр 2025  · Карта: xxx87,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Светлана,"Покупала в магазине, внешне красивые. По вкусу оказались сочными, без косточек, сладкие, очень понравились! Если не ошибаюсь, страна происхождения была написана Иран.",12 апр 2025  · Карта: xxx47,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Марина,Сухие и кислые,10 апр 2025  · Карта: xxx45,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
ВИКТОРИЯ,"На апельсинах небольшие пятна, как от залежалости и выцветшие. Мякоть не одного цвета. На ней много белого, так много с одной стороны апельсинов, что мякоть там сухая и выцветшая. Перегородки отдельно от мякоти. Привкус затхлых апельсин. Может, нарушены условия хранения. Раньше они были вкусные.",10 апр 2025  · Карта: xxx01,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
анна,Привезли всего два апельсина! Легкие! Сухие и вообще не сочные!!!!! Жуть!!!! Не советую брать!!!!,09 апр 2025  · Карта: xxx05,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Галина,Обалденные!!!,09 апр 2025  · Карта: xxx80,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Дарья,"Сладкие, сочные, нежные внутри (Калуга)",07 апр 2025  · Карта: xxx51,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Жанна,"Крупные, очень толстокожие-по весу шкура и очищенный апельсин примерно одинаковые, вдобавок шкура очень плохо чистится. Косточек нет, суховатые. Кстати, апельсины из Египта Al Masoud, а из Египта никогда вкусных апельсинов не привозили.",07 апр 2025  · Карта: xxx70,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
Юлия,"Сочные, сладкие!",07 апр 2025  · Карта: xxx49,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Юрий,"Увы. Крупные, но бледные внутри, сухие и почти несладкие.",06 апр 2025  · Карта: xxx16,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
Екатерина,"очень сухие внутри, сока нет, белые на срез через середину поперек",06 апр 2025  · Карта: xxx10,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Юлия,"Рискнула купить по ЗЦ. На удивление привезли огромные два апельсина, ароматные и сочные.",06 апр 2025  · Карта: xxx10,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Валерия,"Покупала апельсины 3 и 5 апреля. 3 апреля отличные, крупные. 5 апреля привезли жалкое подобие. По размеру чуть больше мандаринов.",06 апр 2025  · Карта: xxx32,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Кристина,Отличные! 🍊Сладкие сочные.,06 апр 2025  · Карта: xxx93,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Оксана,"Привезли апельсины хоть и крупные, но на вид и вкус совсем отличные от предыдущей покупки. Те были сочные и сладкие с тонкой кожурой, прямо как в фото карточки товара, а эти безвкусные какие-то, как пресные, грубо волокнистые, толстые перегородки внутри и кожура, вообщем разочарование",04 апр 2025  · Карта: xxx50,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
елена,В этот раз апельсины сухие и кислые - есть невозможно! За такие деньги !,03 апр 2025  · Карта: xxx12,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
ИРИНА ПАВЛОВНА,"Сочные вкусные, кисло сладкие. Очень понравились!",02 апр 2025  · Карта: xxx55,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Евгения,Потрясающие,01 апр 2025  · Карта: xxx89,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Михаил,"Повезло, в этот раз сочные и сладкие.",31 мар 2025  · Карта: xxx23,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Наталья,"Некоторые из апельсинов суховатые,а главное -безвкусные.Не рекомендую,считаю за такие деньги 320р(ЛП 256р) товар должен быть качественный!",31 мар 2025  · Карта: xxx73,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Покупатель,Не сочные (,31 мар 2025  · Карта: xxx64,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
Владимир,Засохшие апельсины,30 мар 2025  · Карта: xxx13,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Светлана,Сухие и не вкусные,30 мар 2025  · Карта: xxx16,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
ЛЮДМИЛА,вместо крупных привезли мелкие не сочные пожалуйста повнимательнее,30 мар 2025  · Карта: xxx91,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
СВЕТЛАНА ВИЛЕНОВНА,Отличные. Даже по зц пришли свежие и сладкие. Рекомендую,30 мар 2025  · Карта: xxx80,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,5,310,руб,/кг
Татьяна,"Из трёх два испорчены,прокисли",29 мар 2025  · Карта: xxx40,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Инна,"Попались, абсолютно безвкусные и сухие, к сожалению",29 мар 2025  · Карта: xxx51,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
ИННА,Апельсины с одной стороны сухие(,29 мар 2025  · Карта: xxx64,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
ИРИНА,Не всегда свежие привозят,29 мар 2025  · Карта: xxx26,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
ТИМОФЕЙ,"К сожалению, сухой, сока не было",28 мар 2025  · Карта: xxx59,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Зайтуна,"Как не стыдно ВВ реализовывать критично некачественный продукт: в разрезе апельсин представлен трухой, ни капли сока. Хотя, не скрою, цедра оказалась сочной. Похоже, это новый сорт апельсина - цедроапельсин или апельсин наоборот .. Внутренности в отходы, цедру в выпечку.",28 мар 2025  · Карта: xxx35,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
Елена,"По размеру ближе к мелким, даже не средним.",28 мар 2025  · Карта: xxx64,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
Наталья,"С кислинкой и немного водянистый вкус, но есть можно. На 4",28 мар 2025  · Карта: xxx61,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,4,310,руб,/кг
Ольга,Совершенно безвкусный. Сочный. Но никакого удовольствия от него.,27 мар 2025  · Карта: xxx28,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,1,310,руб,/кг
Юлия,Суховаты внутри,27 мар 2025  · Карта: xxx00,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,3,310,руб,/кг
ДАРЬЯ,"Всегда все было ок, но вчера привезли мелкие и кислющие :(",27 мар 2025  · Карта: xxx50,https://vkusvill.ru/goods/apelsiny-krupnye-21621.html,Апельсины крупные,2,310,руб,/кг
