author,comment,date,url,product,stars,price,currency,weight
Елена,"Обычно привозили спелым и мягким, в последний раз - абсолютно не спелые и жесткие, один выкинула сразу, с трудом разрезала и чистила как картошку и на вкус оказался как сырая картошка, второй дозревал несколько дней, но, увы, так и дозрел(",17 мая 2025  · Карта: xxx76,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Юлия,Какой-то странный сладкий вкус. Авокадо мокрое. Впервые с таким сортом встретились. Не понравился. На фото и в описании нет различий. Ранее было вкуснее однозначно,17 мая 2025  · Карта: xxx37,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Sofia,"Твердый, незрелый, невкусный",17 мая 2025  · Карта: xxx71,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Елена,Высшего качества плоды. Спасибо!,17 мая 2025  · Карта: xxx93,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Ирина,"Каменные привезли, лежали 3 дня и не доспели пришлось выкинуть",17 мая 2025  · Карта: xxx42,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
ТАТЬЯНА,Авокадо как будто перемороженные. Есть нельзя,17 мая 2025  · Карта: xxx39,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Юлия,"В принципе но плохой товар, один раз пришел испорченный, но магазин все решил",17 мая 2025  · Карта: xxx71,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",4,270,руб,/шт
Лена,Твердый и незрелый,17 мая 2025  · Карта: xxx20,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Светлана,"Привезли зеленый, что только не делали, чтобы доспел, по итогу: больше 500 руб в мусорку",17 мая 2025  · Карта: xxx63,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Елена,"Привезли зелёное. Вот вы когда зелёное авокадо привозите, то что вы предлагаете с ним делать?! Вы не понимаете, что это тоже самое, что положить гнилое? Вообще не кладите, оно только на выброс.",17 мая 2025  · Карта: xxx97,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Арина,"В этот раз пришли не спелые, дубовые",17 мая 2025  · Карта: xxx65,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Екатерина,"Есть с чем сравнить: эти плоды именно, как должны быть- мякоть легко отходит от кожицы",16 мая 2025  · Карта: xxx81,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Яна,"Один недозрелый, второй испорченный",16 мая 2025  · Карта: xxx24,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Наталья,"Недозрел, жесткий",16 мая 2025  · Карта: xxx17,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
НАТАЛЬЯ,"Один полностью гнилой, фото приобщаю",16 мая 2025  · Карта: xxx91,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Чарльз,Испорченый полностью,16 мая 2025  · Карта: xxx46,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Лиза,"Оба авокадо оказались испорчены. Один в черную прожилку и уже начал портиться, у второго вообще косточка очень мягкая, разрезалась на раз-два, и сама косточка тоже неоднородного цвета.
В последнее время у ВВ авокадо всё чаще встречается хороший и спелый, что очень радует, но иногда из двух - два мимо",16 мая 2025  · Карта: xxx60,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Елена,"Два авокадо были полностью испорчены, выбросила.",16 мая 2025  · Карта: xxx12,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Марина,"Ужасные авокадо. Не спелые, аж хрустят. От Хасс вообще такого не ожидаешь. Разочарование",16 мая 2025  · Карта: xxx15,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Ольга Александровна,"Впервые так не повезло с вкуснейшим вкусвиловским авокадо!
Сухой! Твердый. Безвкусный.
Наверно сорвали очень рано, уже не дозреет.",16 мая 2025  · Карта: xxx14,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Аня,"неспелый, не может дозреть уже несколько дней, все еще каменный 😢",16 мая 2025  · Карта: xxx55,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Анна,"Авокадо совсем незрелые. До этого привозили хотя бы одно спелое, второе дозревало. Сейчас лежат оба уже несколько дней и дозревать даже не собираются. Подозреваю, что простой испортятся.",16 мая 2025  · Карта: xxx74,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Саида,Недозрелый,16 мая 2025  · Карта: xxx02,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Сергей Петрович,"Спелые, но водянистые. Слабый вкус",16 мая 2025  · Карта: xxx37,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Маша,Все будем кушать вкусный авокадо. Спасибо.,16 мая 2025  · Карта: xxx99,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Татьяна,"Этим авокадо можно разве что в футбол играть. Непригодно ни для одного возможного блюда. Настолько деревянное, что даже разрезать непросто. И пахнет зеленым",16 мая 2025  · Карта: xxx05,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Нина,Незрелые,16 мая 2025  · Карта: xxx76,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Александр,"Очень жаль , что в последние время авокадо либо камень зелёное либо гниль с водой ((( в помойку !",16 мая 2025  · Карта: xxx46,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Лиза,"Как повезет… в этот раз попался жесткий и неспелый. Лежал несколько дней, но в итоге просто испортился и мягче не стал 😑",16 мая 2025  · Карта: xxx50,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Татьяна,"Пролежали 5 дней, разрезали сухие, деревянные, не съедобные",16 мая 2025  · Карта: xxx93,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Евгения,"Оба авокадо были жесткими, но гнилыми и горькими.",16 мая 2025  · Карта: xxx62,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Оксана,"Авокадо жесткое , в середине темное и тяжело жевать ,не рекомендую",16 мая 2025  · Карта: xxx22,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Анна,"Свежий, мягкий",16 мая 2025  · Карта: xxx51,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Вера,Хорошие авокадо,16 мая 2025  · Карта: xxx64,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
ТАТЬЯНА АНАТОЛЬЕВНА,"Совершенно дубовый авокадо, не спелый",16 мая 2025  · Карта: xxx86,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
София,Авокадо даже спустя несколько дней лежки - каменные,16 мая 2025  · Карта: xxx47,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Татьяна,К сожалению жёсткий,16 мая 2025  · Карта: xxx33,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Юлия,Вкусные всегда,16 мая 2025  · Карта: xxx24,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Ольга,В этот раз фрукт был идеальным,16 мая 2025  · Карта: xxx87,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Анастасия,"Жесткий, не спелый.на выброс",16 мая 2025  · Карта: xxx69,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Анастасия,"Один из двух плодов жёсткий и сухой, а второй спелый и приятный по вкусу",16 мая 2025  · Карта: xxx14,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Нина,Одно авокадо было полностью гнилое.,16 мая 2025  · Карта: xxx94,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Евгения,"Очень недозрел, лежал несколько дней и мягче тоже не стал",16 мая 2025  · Карта: xxx32,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Вера,Из двух плодов один был испорчен.,16 мая 2025  · Карта: xxx43,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
ЕЛЕНА,"Не всегда попадаются хорошие, лучше покупать в магазине",16 мая 2025  · Карта: xxx55,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Мария,Авокадо хороший,15 мая 2025  · Карта: xxx94,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
НАТАЛЬЯ,Горький,15 мая 2025  · Карта: xxx33,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
ОКСАНА,"Мне понравилось, что одно было спелое, а другое слегка недоспелое. Пока до него дошла очередь, доспело как раз)",15 мая 2025  · Карта: xxx72,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
ИННА,"Кто ошибеться Кто угадает , разное авокадо к нам попадает ! Без салата к ужину !!!вчера купила .",15 мая 2025  · Карта: xxx09,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
НАДЕЖДА,"Отличные авокадо, сладкие, чуть мягковатые выбрала, рекомендую!",15 мая 2025  · Карта: xxx11,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Наталья,Авокадо имеет сладкий вкус 💩,15 мая 2025  · Карта: xxx95,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Елена,"Мягкие, всегда вкусные авокадо.",15 мая 2025  · Карта: xxx79,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
МЕЛИНЭ,Горчит.,15 мая 2025  · Карта: xxx23,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Юлия,"Авокадо спелые, оч вкусные",15 мая 2025  · Карта: xxx94,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Лера,"Одно авокадо нормальное, одно уже с плесенью внутри. Поштучно вроде как дороже, но в итоге экономия, потому что можно все аккуратненько пощупать и выбрать :/",15 мая 2025  · Карта: xxx54,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Людмила,"Отличные спелые авокадо, мягкие, маслянистые. Удачная партия",15 мая 2025  · Карта: xxx05,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Елена,Купила на Суворовском пр. 2 шт (в желтой упаковке) - полностью гнилые. Второй такой же.,15 мая 2025  · Карта: xxx14,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
ЛАРИСА,Авокадо недозрелая.,15 мая 2025  · Карта: xxx72,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
ДМИТРИЙ,"Прожилки перезревшего авокадо, половинку съел, полтора выкинул",15 мая 2025  · Карта: xxx51,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Павел,"Снова абсолютно зеленый, неспелый и твердый как кирпич привезли. Можно как то ведь выбирать их???",15 мая 2025  · Карта: xxx96,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Екатерина Новикова,"То зеленый, то гнилой",15 мая 2025  · Карта: xxx40,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Ирина,"Авокадо твердое.Не возможно есть.
Я его разрезала, что с ним делать?",15 мая 2025  · Карта: xxx06,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Прасковья,Вообще ужасные авокадо. Выкинула оба,15 мая 2025  · Карта: xxx96,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Ксения,"Авокадо зеленый и твердый, как кирпич .",15 мая 2025  · Карта: xxx02,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Наталия,"Авокадо зеленого цвета
Настолько незрелый, что даже косточку невозможно выковырять",15 мая 2025  · Карта: xxx27,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Анна,Незрелый не вкусный авокадо 👍🏻,15 мая 2025  · Карта: xxx20,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Сергей,"К сожалению, неудачная покупка, на сквозь испорчен, горький вкус",15 мая 2025  · Карта: xxx77,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Натали,Привезли ну очень недозрелый,15 мая 2025  · Карта: xxx56,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Виолетта,"Смотрите сами на фото, первый раз в этом магазине такое, расстроена",15 мая 2025  · Карта: xxx64,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Екатерина,"Последние три недели стали привозить авокадо плохого качества. Либо гнилое, либо твердое.",15 мая 2025  · Карта: xxx00,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Елена,"Один плод был нормальный, второй испорченный",15 мая 2025  · Карта: xxx33,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Ольга Викторовна,"Не съедобное. Жесткое, недозрелое, безвкусное.",15 мая 2025  · Карта: xxx22,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",4,270,руб,/шт
Надия,Один авокадо был гнилой а второй не дозревший,15 мая 2025  · Карта: xxx75,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
ОЛЬГА,"Пару дней лежал в холодильнике, после - идеальный авокадо по консистенции",15 мая 2025  · Карта: xxx40,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",4,270,руб,/шт
МАРИНА,"Привезли сегодня, очень жесткие",15 мая 2025  · Карта: xxx26,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Дарья,Прислали испорченное авакадо,15 мая 2025  · Карта: xxx65,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
КРИСТИНА,"Уже недели 2,5-3 как постоянно не спелые
Не оторвать от косточки , как камень",15 мая 2025  · Карта: xxx62,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Марина,"Что происходит с заказом,не в первый раз беру авокадо.Привозят такой жесткий зеленый,что только на терке тереть",15 мая 2025  · Карта: xxx39,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
ЛЮБОВЬ,Жестковатые,15 мая 2025  · Карта: xxx78,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",4,270,руб,/шт
Регина,Недозрелый безвкусный . Вот раньше авокадо было как на подбор очень вкусное у вас . Потом испортилось. Сейчас раз на раз не приходится . В этот раз не очень,14 мая 2025  · Карта: xxx75,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Михаил,Из двух штук один оказался испорченным,14 мая 2025  · Карта: xxx93,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Раиса,Хорошее авакадо,14 мая 2025  · Карта: xxx30,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Татьяна,"Один был хороший, а у второго мякоть черная:(",14 мая 2025  · Карта: xxx86,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Юлия,"Авокадо не съедобное, не зрелое, жесткое, трудно разрезать",14 мая 2025  · Карта: xxx17,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Елена,Недозрелый - просто дубовый и безвкусный . Больше не буду брать . Первый раз сталкиваюсь с таким вкусом авокадо Хасс,14 мая 2025  · Карта: xxx99,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Карина,"Спелое и вкусное (май, юг г.Москвы). Куплю ещё)",14 мая 2025  · Карта: xxx19,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
МАРИНА,"Попросила привезти спелое авокадо , доставили дубовое - ему неделю дозревать !
На прошлой неделе было спелое .
Такое кому оно нужно?
Я не смогла его",14 мая 2025  · Карта: xxx99,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
МАРИНА,Абсолютно без вкуса. Пресный. Ещё и волокнистый.,14 мая 2025  · Карта: xxx68,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Тукан Наталья,"Этим авокадо можно *****, его даже почистить невозможно - камень. Иногда привозят хорошие и то, когда пишешь комментарий сборщику. Я покупаю продукт не для того чтобы месяц ждать когда он дозреет.
Вы теряете доверие клиентов доставки, которые каждый день у вас заказывают. В Перекрестке буду покупать, все же просто))",14 мая 2025  · Карта: xxx16,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
АЛЕКСЕЙ,Эти авокадо стабильно плохие … уже который раз гнилые привозят … не понятно для чего просят прислать номер штрихкода если нужно менять поставщика …,14 мая 2025  · Карта: xxx09,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
НАТАЛЬЯ,"Из 2 х штук один черный внутри, другой как кирпич жесткий!",14 мая 2025  · Карта: xxx50,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
Антон,"Очень твердый, недозрелый плод попался в этот раз",14 мая 2025  · Карта: xxx35,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
НИНА,"Идеальный авокадо! Цвет, мягкость, однородность, ореховый нежный вкус - кайфовые все 2 штуки из упаковки.
Повезло (судя по отзывам)",14 мая 2025  · Карта: xxx77,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Екатерина,Внутри в коричневых волокнах,14 мая 2025  · Карта: xxx30,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
ЮЛЯ,"Зеленое, твердое",14 мая 2025  · Карта: xxx73,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Светлана,"Авокадо резиновый, невозможно есть.",14 мая 2025  · Карта: xxx33,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",1,270,руб,/шт
ВИКТОРИЯ,"Неспелые прямо совсем, надеюсь что в следующий раз будут лучше",14 мая 2025  · Карта: xxx11,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Кристина,Не всегда свежий,14 мая 2025  · Карта: xxx78,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Олеся,"Полностью гнилые, в кашу, берешь в руки и палец проваливается, как такое продавать можно!",14 мая 2025  · Карта: xxx90,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
НАТАЛЬЯ,"Незрелые жесткие, впервые. Обычно хорошие, поэтому тут и беру обычно",14 мая 2025  · Карта: xxx28,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
АНАСТАСИЯ ОЛЕГОВНА,"Купила авокадо, есть невозможно, даже ножом не режется, твердый как камень.",14 мая 2025  · Карта: xxx25,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
ЕЛЕНА ВЛАДИМИРОВНА,Прекрасное спелое авокадо,14 мая 2025  · Карта: xxx62,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Малика,Оказался с чёрными вкраплениями. Производство: Кения,14 мая 2025  · Карта: xxx38,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
Светлана,"Хорошее, качественное авокадо. Просто его надо уметь выбирать, я специально купила недозрелое и дозрела дома.",14 мая 2025  · Карта: xxx28,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
Марк,"Очень вкусные, нежная мякоть, не гнилые, спасибо большое",14 мая 2025  · Карта: xxx68,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",5,270,руб,/шт
ТАТЬЯНА,"Авокадо были переморожены, вкус сладкий.",14 мая 2025  · Карта: xxx26,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",2,270,руб,/шт
Мария,"Опять пришли недозрелые плоды. Как не дави, кожа не продавливается. Оставила дозревать((",14 мая 2025  · Карта: xxx53,https://vkusvill.ru/goods/avokado-khass-2-sht-21270.html,"Авокадо Хасс, 2 шт",3,270,руб,/шт
